Price,Area,Location,No_of_Bedrooms
12500000,888,Kumbalgodu,1
3100000,2625,Kundalahalli,3
6900000,2625,Kundalahalli,3
11399999,1865,Kuvempu Layout on Hennur Main Road,3
11200000,1865,Kuvempu Layout on Hennur Main Road,3
11500000,1865,Kuvempu Layout on Hennur Main Road,3
3869000,1740,Kuvempu Layout on Hennur Main Road,3
8500000,6900,Lavelle Road,4
7400000,1260,Lingadheeranahalli,2
5600000,1350,Lingadheeranahalli,3
6600000,1260,Lingadheeranahalli,2
5600000,1350,Lingadheeranahalli,3
9500000,1260,Lingadheeranahalli,2
28000000,1000,Lingadheeranahalli,2
3888000,1236,Lingarajapuram,3
3708000,1237,Lingarajapuram,2
12800000,1236,Lingarajapuram,2
11399999,1230,Lingarajapuram,2
50000000,1233,Lingarajapuram,2
6313000,1234,Lingarajapuram,2
6700000,904,Lingarajapuram,2
11200000,904,Lingarajapuram,2
4809000,904,Lingarajapuram,2
4809000,904,Lingarajapuram,2
4806000,904,Lingarajapuram,2
5700000,2268,Mahadevapura,4
2899000,4050,Mahadevapura,4
6021000,1339,Mallasandra,2
8295999,2100,Malleswaram,4
7965000,4465,Malleswaram,4
3488000,2475,Malleswaram,3
4237000,797,Manayata Tech Park,2
4054000,731,Manayata Tech Park,2
3482000,759,Manayata Tech Park,2
7840000,797,Manyata Tech Park Nagawara,2
3800000,732,Manyata Tech Park Nagawara,2
3800000,1172,Manyata Tech Park Nagawara,3
3946000,732,Manyata Tech Park Nagawara,2
260000000,731,Manyata Tech Park Nagawara,2
3100000,797,Manyata Tech Park Nagawara,2
4250000,710,Manyata Tech Park Nagawara,2
3100000,759,Manyata Tech Park Nagawara,2
2745000,731,Manyata Tech Park Nagawara,2
6094000,732,Manyata Tech Park Nagawara,2
3700000,759,Manyata Tech Park Nagawara,2
6043000,1172,Manyata Tech Park Nagawara,3
4674000,731,Manyata Tech Park Nagawara,2
3261999,1172,Manyata Tech Park Nagawara,3
4057000,710,Manyata Tech Park Nagawara,2
4000000,1172,Manyata Tech Park Nagawara,3
5238000,728,Manyata Tech Park Nagawara,2
6100000,759,Manyata Tech Park Nagawara,2
5700000,797,Manyata Tech Park Nagawara,2
5400000,732,Manyata Tech Park Nagawara,2
31000000,1172,Manyata Tech Park Nagawara,3
3180000,732,Manyata Tech Park Nagawara,2
19300000,1901,Marathahalli,3
30900000,3029,Marathahalli,3
26200000,2600,Marathahalli,4
36200000,3590,Marathahalli,4
37500000,3701,Marathahalli,4
31700000,3170,Marathahalli,4
28400000,2807,Marathahalli,4
7600000,1527,Marathahalli,3
9400000,1527,Marathahalli,3
22500000,1263,Marathahalli,3
6300000,1096,Marathahalli,2
5754000,1096,Marathahalli,2
31000000,1336,Marathahalli,2
4277000,1774,Marathahalli,2
8500000,3523,Marathahalli,4
4499000,1002,Marathahalli,2
3100000,1113,Marathahalli,2
4054000,1002,Marathahalli,2
21100000,1693,Marathahalli,3
10000000,3145,Marathahalli,4
11900000,1598,Marathahalli,3
3913000,1505,Marsur,3
3561999,1370,Marsur,3
2899000,1115,Marsur,2
2925000,1125,Marsur,2
3809000,1465,Marsur,3
7500000,1075,Marsur,3
4054000,1235,Marsur,2
4864000,1080,Marsur,2
5400000,850,Marsur,2
3030000,3000,Marsur,2
3100000,1115,Marsur,2
4500000,1115,Marsur,2
4230000,1065,Marsur,2
2899000,430,Maruthi Sevanagar,1
3400000,435,Maruthi Sevanagar,1
10500000,1200,Medaralli,3
3800000,728,MS Ramaiah North City Manayata Tech Park,2
2524000,703,MS Ramaiah North City Manayata Tech Park,2
4328000,732,MS Ramaiah North City Manayata Tech Park,2
7767000,1195,Muneshwara Nagar,3
8450000,1300,Muneshwara Nagar,3
7995000,1230,Muneshwara Nagar,3
8874000,1305,Muneshwara Nagar,3
7767000,1195,Muneshwara Nagar,3
8450000,1300,Muneshwara Nagar,3
8874000,1305,Muneshwara Nagar,3
8450000,1300,Muneshwara Nagar,3
8365000,1195,Muneshwara Nagar,3
7831999,1205,Muneshwara Nagar,3
7767000,1195,Muneshwara Nagar,3
9174000,1044,Muneshwara Nagar,3
8662000,1230,Muneshwara Nagar,3
9100000,1300,Muneshwara Nagar,3
9100000,1300,Muneshwara Nagar,3
7831999,1205,Muneshwara Nagar,3
8874000,1305,Muneshwara Nagar,3
8492000,1205,Muneshwara Nagar,3
7767000,1195,Muneshwara Nagar,3
8435000,1205,Muneshwara Nagar,3
8365000,1195,Muneshwara Nagar,3
7831999,1205,Muneshwara Nagar,3
8435000,1205,Muneshwara Nagar,3
8365000,1195,Muneshwara Nagar,3
8874000,1305,Muneshwara Nagar,3
8365000,1195,Muneshwara Nagar,3
8492000,1205,Muneshwara Nagar,3
7767000,1195,Muneshwara Nagar,3
3399000,1263,Munnekollal,3
4237000,1113,Munnekollal,2
5200000,1780,Murugesh Palya,2
8000000,1082,Mysore Road,3
3700000,883,Mysore Road,2
5200000,884,Nagarbhavi,2
5200000,884,Nagarbhavi,2
4910000,884,Nagarbhavi,2
4910000,884,Nagarbhavi,2
10500000,2000,Nagarbhavi,3
4700000,1005,Nagarbhavi,2
8353000,1638,Nagarbhavi,3
8078000,1584,Nagarbhavi,3
6568000,1288,Nagarbhavi,2
7756999,1521,Nagarbhavi,3
7252000,1422,Nagarbhavi,3
6970999,1367,Nagarbhavi,3
6000000,1116,Nagarbhavi,2
5400000,1005,Nagarbhavi,2
5300000,903,Nagarbhavi,2
23600000,884,Nagarbhavi,2
5592000,1318,Nagarbhavi,3
6400000,605,Nagarbhavi,1
8120000,2400,Nagarbhavi,3
9300000,1150,Nagarbhavi,3
9500000,2400,Nagarbhavi,3
47000000,884,Nagarbhavi,2
7794000,1638,Nagarbhavi,3
17100000,1584,Nagarbhavi,3
17500000,1288,Nagarbhavi,2
17100000,1521,Nagarbhavi,3
11500000,1422,Nagarbhavi,3
5814000,1367,Nagarbhavi,3
8012000,2200,Nagasandra,3
6094000,1535,Nagavara,2
5100000,2278,Nagawara,3
6150000,2430,Nagawara,3
3400000,1316,Nagawara,2
9359000,3771,Nagawara,3
12000000,1650,Nandini Layout,2
3650000,1170,Nandini Layout,1
5200000,1650,Nandini Layout,3
25000000,1500,Nandini Layout,2
8120000,1650,Nandini Layout,3
25000000,1500,Nandini Layout,2
4604000,1540,Narayanaghatta,3
3632000,1215,Narayanaghatta,3
2960000,990,Narayanaghatta,2
3363000,1125,Narayanaghatta,2
2691000,1310,Narayanaghatta,3
3946000,900,Narayanaghatta,2
3528000,1320,Narayanaghatta,3
3677000,1180,Narayanaghatta,2
3094000,1230,Narayanaghatta,3
3886999,1035,Narayanaghatta,2
4006000,1300,Narayanaghatta,3
3229000,1340,Narayanaghatta,3
3217000,1080,Narayanaghatta,2
3271000,1080,Narayanaghatta,2
2852000,1109,Narayanaghatta,2
3206000,967,Narayanaghatta,2
3009000,1087,Narayanaghatta,2
2979000,1020,Narayanaghatta,2
3250000,1010,Narayanaghatta,2
8749000,1102,Narayanaghatta,2
8206999,1273,Narayanapura,2
13100000,1846,Narayanapura on Hennur Main Road,3
13100000,1846,Narayanapura on Hennur Main Road,3
13000000,1630,Narayanapura on Hennur Main Road,3
10200000,1232,Narayanapura on Hennur Main Road,2
26000000,3300,Narayanapura on Hennur Main Road,4
10500000,1500,Narayanapura on Hennur Main Road,3
11500000,2087,Narayanapura on Hennur Main Road,3
12500000,2142,Narayanapura on Hennur Main Road,3
11000000,1850,Narayanapura on Hennur Main Road,3
12000000,1930,Narayanapura on Hennur Main Road,3
11500000,1682,Narayanapura on Hennur Main Road,3
9200000,1232,Narayanapura on Hennur Main Road,2
11000000,1482,Narayanapura on Hennur Main Road,3
11399999,1650,Narayanapura on Hennur Main Road,3
9800000,1490,Narayanapura on Hennur Main Road,3
8100000,1240,Narayanapura on Hennur Main Road,2
10000000,1482,Narayanapura on Hennur Main Road,3
8250000,1232,Narayanapura on Hennur Main Road,2
10000000,1482,Narayanapura on Hennur Main Road,3
11600000,1691,Narayanapura on Hennur Main Road,3
8200000,1232,Narayanapura on Hennur Main Road,2
11500000,1691,Narayanapura on Hennur Main Road,3
10000000,1482,Narayanapura on Hennur Main Road,3
10000000,1482,Narayanapura on Hennur Main Road,3
8300000,1232,Narayanapura on Hennur Main Road,2
12000000,1691,Narayanapura on Hennur Main Road,3
8300000,1232,Narayanapura on Hennur Main Road,2
8100000,1232,Narayanapura on Hennur Main Road,2
13400000,1600,Narayanapura on Hennur Main Road,3
13500000,1600,Narayanapura on Hennur Main Road,3
13500000,1500,Narayanapura on Hennur Main Road,3
10500000,1482,Narayanapura on Hennur Main Road,3
9614000,1346,Narayanapura on Hennur Main Road,2
8800000,1232,Narayanapura on Hennur Main Road,2
13100000,1846,Narayanapura on Hennur Main Road,3
10500000,1482,Narayanapura on Hennur Main Road,3
9614000,1346,Narayanapura on Hennur Main Road,2
8800000,1232,Narayanapura on Hennur Main Road,2
10500000,1482,Narayanapura on Hennur Main Road,3
9614000,1346,Narayanapura on Hennur Main Road,2
8800000,1232,Narayanapura on Hennur Main Road,2
5301000,1178,Narayanapura on Hennur Main Road,2
5670000,1260,Narayanapura on Hennur Main Road,2
7000000,1375,Narayanapura on Hennur Main Road,3
7000000,1375,Narayanapura on Hennur Main Road,3
14500000,1846,Narayanapura on Hennur Main Road,3
13700000,1630,Narayanapura on Hennur Main Road,3
10800000,1482,Narayanapura on Hennur Main Road,3
10500000,1232,Narayanapura on Hennur Main Road,2
8672000,1038,Narayanapura on Hennur Main Road,2
6900000,1319,Narayanapura on Hennur Main Road,2
16900000,1319,Narayanapura on Hennur Main Road,1
5509000,2000,Narayanapura on Hennur Main Road,3
5046000,2000,Narayanapura on Hennur Main Road,3
3800000,3500,Narayanapura on Hennur Main Road,3
27300000,3500,Narayanapura on Hennur Main Road,3
6550000,1240,Narayanapura on Hennur Main Road,2
10500000,1846,Narayanapura on Hennur Main Road,3
9614000,1482,Narayanapura on Hennur Main Road,3
8800000,1346,Narayanapura on Hennur Main Road,2
10700000,1232,Narayanapura on Hennur Main Road,2
10500000,1846,Narayanapura on Hennur Main Road,3
9614000,1482,Narayanapura on Hennur Main Road,3
8800000,1346,Narayanapura on Hennur Main Road,2
13100000,1232,Narayanapura on Hennur Main Road,2
10500000,1846,Narayanapura on Hennur Main Road,3
9614000,1482,Narayanapura on Hennur Main Road,3
8800000,1346,Narayanapura on Hennur Main Road,2
6900000,1232,Narayanapura on Hennur Main Road,2
18500000,1485,Narayanapura on Hennur Main Road,3
8600000,1846,Narayanapura on Hennur Main Road,3
3600000,1675,Narayanapura on Hennur Main Road,3
6800000,1308,Narayanapura on Hennur Main Road,2
4300000,1308,Narayanapura on Hennur Main Road,2
33000000,1292,Narayanapura on Hennur Main Road,2
33000000,1292,Narayanapura on Hennur Main Road,2
6959999,1232,Narayanapura on Hennur Main Road,2
10700000,1232,Narayanapura on Hennur Main Road,2
10500000,1232,Narayanapura on Hennur Main Road,2
10500000,1846,Narayanapura on Hennur Main Road,3
9822000,1798,Narayanapura on Hennur Main Road,3
10700000,1804,Narayanapura on Hennur Main Road,3
10500000,1679,Narayanapura on Hennur Main Road,3
10500000,1846,Narayanapura on Hennur Main Road,3
9822000,1798,Narayanapura on Hennur Main Road,3
10700000,1804,Narayanapura on Hennur Main Road,3
10500000,1679,Narayanapura on Hennur Main Road,3
10500000,1846,Narayanapura on Hennur Main Road,3
9822000,1798,Narayanapura on Hennur Main Road,3
10100000,1804,Narayanapura on Hennur Main Road,3
10100000,1679,Narayanapura on Hennur Main Road,3
10400000,1804,Narayanapura on Hennur Main Road,3
9535000,1798,Narayanapura on Hennur Main Road,3
8693000,1846,Narayanapura on Hennur Main Road,3
10500000,1630,Narayanapura on Hennur Main Road,3
9000000,1486,Narayanapura on Hennur Main Road,3
9535000,1482,Narayanapura on Hennur Main Road,3
8693000,1232,Narayanapura on Hennur Main Road,2
10500000,1630,Narayanapura on Hennur Main Road,3
9535000,1486,Narayanapura on Hennur Main Road,3
8693000,1482,Narayanapura on Hennur Main Road,3
10500000,1630,Narayanapura on Hennur Main Road,3
8395000,1486,Narayanapura on Hennur Main Road,3
9486000,1482,Narayanapura on Hennur Main Road,3
9209000,1486,Narayanapura on Hennur Main Road,3
8373000,1679,Narayanapura on Hennur Main Road,3
9551000,1630,Narayanapura on Hennur Main Road,3
9551000,1482,Narayanapura on Hennur Main Road,3
11399999,1400,Narayanapura on Hennur Main Road,2
6088000,1962,Narayanapura on Hennur Main Road,3
5443000,1962,Narayanapura on Hennur Main Road,3
11399999,1400,Narayanapura on Hennur Main Road,2
11399999,1962,Narayanapura on Hennur Main Road,3
11000000,1962,Narayanapura on Hennur Main Road,3
10400000,1962,Narayanapura on Hennur Main Road,3
8823000,1962,Narayanapura on Hennur Main Road,3
5610000,1400,Narayanapura on Hennur Main Road,2
13000000,1800,Narayanapura on Hennur Main Road,3
14300000,1800,Narayanapura on Hennur Main Road,3
14300000,1800,Narayanapura on Hennur Main Road,3
13000000,1800,Narayanapura on Hennur Main Road,3
14300000,1800,Narayanapura on Hennur Main Road,3
14300000,1800,Narayanapura on Hennur Main Road,3
3332000,1232,Narayanapura on Hennur Main Road,2
3927000,1341,Narayanapura on Hennur Main Road,2
3100000,1232,Narayanapura on Hennur Main Road,2
4133000,1185,Narayanapura on Hennur Main Road,2
10000000,3068,Narayanapura on Hennur Main Road,4
12300000,1703,Narayanapura on Hennur Main Road,3
9516000,1748,Narayanapura on Hennur Main Road,3
16700000,1414,Narayanapura on Hennur Main Road,2
20200000,1414,Narayanapura on Hennur Main Road,2
18000000,1680,Narayanapura on Hennur Main Road,3
17200000,2050,Narayanapura on Hennur Main Road,3
11700000,1586,Narayanapura on Hennur Main Road,3
11200000,2790,Narayanapura on Hennur Main Road,4
20000000,3378,Narayanapura on Hennur Main Road,3
6600000,3015,Narayanapura on Hennur Main Road,4
3859000,2880,Narayanapura on Hennur Main Road,4
5950000,1240,Narayanapura on Hennur Main Road,2
3311999,1235,Narayanapura on Hennur Main Road,2
5408000,1225,Narayanapura on Hennur Main Road,2
7000000,1195,Narayanapura on Hennur Main Road,2
2288000,1185,Narayanapura on Hennur Main Road,2
3859000,1230,Narayanapura on Hennur Main Road,2
7900000,1190,Narayanapura on Hennur Main Road,2
6200000,1341,Narayanapura on Hennur Main Road,2
2310000,1482,Narayanapura on Hennur Main Road,3
7900000,1180,Nayandahalli,2
9800000,1520,Nayandahalli,3
7650000,1180,Nayandahalli,2
7200000,1180,Nayandahalli,2
10200000,1520,Nayandahalli,3
12800000,1933,Nayandahalli,3
12600000,1826,Nayandahalli,3
13600000,1749,Nayandahalli,3
12600000,1749,Nayandahalli,3
12600000,1749,Nayandahalli,3
12400000,1739,Nayandahalli,3
9851000,1768,Near Peenya Industrial Area,3
15400000,1320,Near Peenya Industrial Area,2
16000000,2176,Near Peenya Industrial Area,3
13799999,1184,Near Peenya Industrial Area,2
10400000,1948,Near Peenya Industrial Area,3
16900000,1159,Near Peenya Industrial Area,2
21500000,1821,Near Peenya Industrial Area,3
19000000,1894,Near Peenya Industrial Area,3
16399999,1633,Near Peenya Industrial Area,3
11200000,1230,Near Peenya Industrial Area,2
9257000,1999,Near Peenya Industrial Area,3
8990000,2495,Near Peenya Industrial Area,3
7368000,2239,Near Peenya Industrial Area,3
8650000,1936,Near Peenya Industrial Area,4
8091000,1329,Near Peenya Industrial Area,2
4414000,966,Nelamangala,2
7100000,1286,Nelamangala,3
7100000,1286,Nelamangala,3
6400000,1163,Nelamangala,2
5500000,966,Nelamangala,2
4300000,814,Nelamangala,2
3800000,708,Nelamangala,2
4359000,814,Nelamangala,2
5055000,966,Nelamangala,3
6819000,1286,Nelamangala,3
3872999,708,Nelamangala,2
6233000,1163,Nelamangala,2
13400000,966,Nelamangala,2
5434000,1286,Nelamangala,3
4000000,1163,Nelamangala,2
3522999,814,Nelamangala,2
6299000,708,Nelamangala,2
6310000,814,Nelamangala,2
4262000,966,Nelamangala,2
4349000,708,Nelamangala,2
4349000,814,Nelamangala,2
6522000,814,Nelamangala,2
3700000,966,Nelamangala,2
6150000,966,Nelamangala,2
6171000,708,Nelamangala,2
32799999,1163,Nelamangala,3
49800000,814,Nelamangala,2
4450000,814,Nelamangala,2
7000000,966,Nelamangala,2
6600000,1420,Nelamangala,3
4700000,1350,Nelamangala,3
25600000,2460,Nelamangala,3
8400000,1286,Nelamangala,3
6188000,1286,Nelamangala,3
8400000,966,Nelamangala,2
29800000,708,Nelamangala,2
6200000,708,Nelamangala,2
7500000,850,Nirman Layout,2
6000000,1200,NRI Layout,3
3978000,1200,NRI Layout,3
5200000,1000,Off Bannerghatta Road,2
7227000,1660,Off Bannerghatta Road,3
11100000,1900,Off Bannerghatta Road,3
7687000,2714,Off Cunningham Road,4
5812000,1840,OMBR Layout,3
20600000,1386,Padmanabha Nagar,3
19100000,1401,Padmanabha Nagar,3
5500000,1150,Padmanabhanagar,2
7593000,1007,Panathur Road,2
24700000,1007,Panathur Road,2
6800000,1095,Pattanagere,2
6000000,1140,Pattanagere,2
42500000,1375,Pattanagere,3
13100000,1525,Pattanagere Main Road,3
6500000,1095,Pattanagere Main Road,2
4133000,1360,Pattanagere Main Road,3
8400000,1360,Pattanagere Main Road,3
7840000,1500,Poorna Pragna Layout,3
9600000,1100,Poorna Pragna Layout,2
8400000,1400,Poorna Pragna Layout,3
4225000,1450,Poorna Pragna Layout,3
4300000,1500,Poorna Pragna Layout,3
7840000,1500,Poorna Pragna Layout,3
8400000,1500,Poorna Pragna Layout,3
6150000,1340,Poorna Pragna Layout,3
5290000,1340,Poorna Pragna Layout,3
8400000,1360,Poorna Pragna Layout,3
8400000,1095,Poorna Pragna Layout,2
4505000,1105,Poorna Pragna Layout,2
8400000,1500,Poorna Pragna Layout,3
3859000,1500,Poorna Pragna Layout,3
4800000,1500,Poorna Pragna Layout,3
8400000,1400,Poorna Pragna Layout,3
8120000,1500,Poorna Pragna Layout,3
3484000,1450,Poorna Pragna Layout,3
6528000,1450,Poornapragna Housing Society L,3
4144000,1400,Poornapragna Housing Society L,3
7840000,1500,Poornapragna Housing Society Layout,3
8400000,1400,Poornapragna Housing Society Layout,3
8400000,1500,Poornapragna Housing Society Layout,3
4950000,1500,Poornapragna Housing Society Layout,3
4505000,1500,Poornapragna Housing Society Layout,3
7840000,1104,Poornapragna Housing Society Layout,2
8050000,1000,Poornapragna Housing Society Layout,2
8400000,1500,Poornapragna Housing Society Layout,3
6188000,1500,Poornapragna Housing Society Layout,3
9200000,1500,Poornapragna Housing Society Layout,3
5480000,1450,Poornapragna Housing Society Layout,3
2745000,1400,Poornapragna Housing Society Layout,3
7840000,1450,Poornapragna Housing Society Layout,3
8400000,1450,Poornapragna Housing Society Layout,3
8400000,1400,Poornapragna Housing Society Layout,3
8400000,1500,Poornapragna Housing Society Layout,3
8400000,1500,Poornapragna Housing Society Layout,3
6360000,1400,Poornapragna Housing Society Layout,3
8400000,1500,Poornapragna Housing Society Layout,3
7840000,1400,Poornapragna Housing Society Layout,3
2848000,1500,Poornapragna Housing Society Layout,3
8400000,1500,Poornapragna Housing Society Layout,3
8400000,1500,Poornapragna Housing Society Layout,3
7840000,1450,Poornapragna Housing Society Layout,3
8120000,1105,Poornapragna Housing Society Layout,2
8400000,1500,Poornapragna Housing Society Layout,3
4054000,1500,Poornapragna Housing Society Layout,3
4240000,1500,Poornapragna Housing Society Layout,3
13000000,920,Poornapragna Housing Society Layout,2
29900000,920,Poornapragna Housing Society Layout,2
6188000,1500,Poornaprajna Layout,3
49000000,1400,Poornaprajna Layout,3
8840000,1355,Poornaprajna Layout,3
4000000,1400,Poornaprajna Layout,3
5544000,1450,Poornaprajna Layout,3
6148000,1500,Poornaprajna Layout,3
7245999,1500,Poornaprajna Layout,2
5622000,1500,Poornaprajna Layout,3
3200000,700,R T  Nagar,1
3200000,700,R T  Nagar,1
9000000,1480,R T  Nagar,3
14800000,1785,R.K. Hegde Nagar,3
7500000,1245,R.K. Hegde Nagar,3
8120000,1214,R.K. Hegde Nagar,2
8400000,1450,Raja Rajeshwari Nagar 5th Stage,3
8400000,1500,Raja Rajeshwari Nagar 5th Stage,3
3390000,1500,Raja Rajeshwari Nagar 5th Stage,3
12500000,1400,Raja Rajeshwari Nagar 5th Stage,3
26000000,1500,Raja Rajeshwari Nagar 5th Stage,3
4905000,1256,Raja Rajeshwari Nagar 5th Stage,3
5700000,1095,Raja Rajeshwari Nagar 5th Stage,2
8400000,1360,Raja Rajeshwari Nagar 5th Stage,3
5750000,1360,Raja Rajeshwari Nagar 5th Stage,3
4054000,1525,Raja Rajeshwari Nagar 5th Stage,3
8400000,1200,Raja Rajeshwari Nagar 5th Stage,2
3859000,1095,Raja Rajeshwari Nagar 5th Stage,2
4505000,850,Raja Rajeshwari Nagar 5th Stage,2
3482000,850,Raja Rajeshwari Nagar 5th Stage,2
2899000,1525,Raja Rajeshwari Nagar 5th Stage,3
8400000,850,Raja Rajeshwari Nagar 5th Stage,2
6360000,1250,Raja Rajeshwari Nagar 5th Stage,3
5750000,1085,Raja Rajeshwari Nagar 5th Stage,2
6015000,1360,Raja Rajeshwari Nagar 5th Stage,3
4254000,1085,Raja Rajeshwari Nagar 5th Stage,2
4057000,1500,Raja Rajeshwari Nagar 5th Stage,3
4237000,1500,Raja Rajeshwari Nagar 5th Stage,3
2166000,1450,Raja Rajeshwari Nagar 5th Stage,3
68700000,4053,Rajajinagar,4
46100000,2678,Rajajinagar,3
68700000,4053,Rajajinagar,4
32799999,2415,Rajajinagar,3
32200000,2436,Rajajinagar,3
48600000,2390,Rajajinagar,3
26400000,3600,Rajajinagar,4
49100000,1760,Rajajinagar,2
34800000,3643,Rajajinagar,4
33200000,2578,Rajajinagar,3
35100000,2461,Rajajinagar,3
13400000,2601,Rajajinagar,3
32200000,2557,Rajajinagar,3
32200000,2391,Rajajinagar,3
32500000,2386,Rajajinagar,3
47600000,2409,Rajajinagar,3
31900000,3526,Rajajinagar,4
25700000,2367,Rajajinagar,3
46300000,1718,Rajajinagar,2
47600000,3436,Rajajinagar,4
16299999,3533,Rajajinagar,4
47500000,4053,Rajajinagar,4
49800000,3766,Rajajinagar,4
13400000,7500,Rajajinagar,6
4690000,2500,Rajajinagar,3
8791000,8200,Rajajinagar,7
6800000,2901,Rajajinagar,4
9500000,1761,Rajajinagar,3
48300000,1943,Rajajinagar,3
14500000,1950,Rajajinagar,3
4350000,3600,Rajajinagar,4
17500000,2580,Rajajinagar,3
8500000,2901,Rajajinagar,4
8000000,2580,Rajajinagar,3
9500000,1761,Rajajinagar,3
48300000,1943,Rajajinagar,3
4246000,1950,Rajajinagar,3
